numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f
12862	12861	perfection	47266	275	218	239	198	5.3922	2.4409	2.599	2.3404	Noun	274	0.99636	3.7327	3	128.22	10	0	1	high	high3	2	20	1	2	21	22	23	24
16398	16397	solution	60725	807	636	788	628	15.8235	2.9074	7.5823	2.8041	Noun	808	1	4.1992	3	86.29	8	0	1	high	high3	2	20	1	2	21	22	23	24
10415	10414	magazine	38507	1693	857	1498	786	33.1961	3.2289	10.217	2.9335	Noun	1690	0.99882	4.5207	3	143.71	8	0	1	high	high3	2	20	1	2	21	22	23	24
13350	13349	policy	48933	1378	847	1351	836	27.0196	3.1396	10.0978	2.9284	Noun	1380	1	4.4314	3	40.2	6	2	1	high	high3	2	20	1	2	21	22	23	24
904	903	audition	3835	705	307	696	305	13.8235	2.8488	3.66	2.4886	Noun	502	0.71307	4.1406	3	85.71	8	1	1	high	high3	2	20	1	2	21	22	23	24
9088	9087	interview	33991	1505	815	1470	799	29.5098	3.1778	9.7163	2.9117	Noun	1193	0.79427	4.4697	3	84.13	9	0	1	high	high3	2	20	1	2	21	22	23	24
3747	3746	confidence	13380	993	751	960	738	19.4706	2.9974	8.9533	2.8762	Noun	994	1	4.2892	3	80.78	10	0	1	high	high3	2	20	1	2	21	22	23	24
5747	5746	employee	21320	590	429	553	415	11.5686	2.7716	5.1144	2.6335	Noun	588	0.9983	4.0634	3	25.43	8	2	1	high	high3	2	20	1	2	21	22	23	24
8849	8848	incident	32672	883	685	878	683	17.3137	2.9465	8.1664	2.8363	Noun	883	1	4.2383	3	62.43	8	0	1	high	high3	2	20	1	2	21	22	23	24
15636	15635	senator	57796	1691	305	594	165	33.1569	3.2284	3.6361	2.4857	Noun	1679	0.99703	4.5202	3	50.17	7	0	1	high	high3	2	20	1	2	21	22	23	24
11067	11066	minimum	40748	415	363	378	333	8.1373	2.6191	4.3276	2.5611	Noun	225	0.54217	3.9109	3	34.33	7	0	1	high	high3	2	20	1	2	21	22	23	24
7048	7047	fugitive	26219	264	195	249	185	5.1765	2.4232	2.3247	2.2923	Noun	262	1	3.7151	3	64.71	8	0	1	high	high3	2	20	1	2	21	22	23	24
2744	2743	carrier	9780	326	160	282	151	6.3922	2.5145	1.9075	2.2068	Noun	326	1	3.8064	3	151.5	7	4	1	high	high3	2	20	1	2	21	22	23	24
897	896	audience	3821	1294	758	1241	738	25.3725	3.1123	9.0367	2.8802	Noun	1289	0.99768	4.4041	3	43.71	8	0	1	high	high3	2	20	1	2	21	22	23	24
10423	10422	magician	38525	390	191	372	187	7.6471	2.5922	2.2771	2.2833	Noun	382	0.99479	3.884	3	42.57	8	0	1	high	high3	2	20	1	2	21	22	23	24
8049	8048	harmony	29544	419	202	194	159	8.2157	2.6232	2.4082	2.3075	Noun	414	0.98807	3.9151	3	65.5	7	0	1	high	high3	2	20	1	2	21	22	23	24
2948	2947	cereal	10387	324	223	301	214	6.3529	2.5119	2.6586	2.3502	Noun	324	1	3.8037	3	45.6	6	0	1	high	high3	2	20	1	2	21	22	23	24
4738	4737	department	17309	3256	1788	2051	1268	63.8431	3.5128	21.3162	3.2526	Noun	3247	1	4.8047	3	56.44	10	1	1	high	high3	2	20	1	2	21	22	23	24
6903	6902	foundation	25659	740	374	336	237	14.5098	2.8698	4.4588	2.574	Noun	733	0.99457	4.1617	3	132.22	10	0	1	high	high3	2	20	1	2	21	22	23	24
5672	5671	element	20992	338	266	323	264	6.6275	2.5302	3.1712	2.4265	Noun	340	1	3.822	3	44.33	7	1	1	high	high3	2	20	1	2	21	22	23	24
5743	5742	empire	21306	646	370	323	208	12.6667	2.8109	4.4111	2.5694	Noun	553	0.85471	4.1027	3	24.6	6	2	1	high	high3	2	20	1	2	21	22	23	24
2788	2787	casino	9898	1039	325	889	281	20.3725	3.017	3.8746	2.5132	Noun	954	0.91819	4.3089	3	88.2	6	1	1	high	high3	2	20	1	2	21	22	23	24
8408	8407	holiday	30757	1086	617	897	534	21.2941	3.0362	7.3557	2.791	Noun	1045	0.96225	4.3281	3	35	7	0	1	high	high3	2	20	1	2	21	22	23	24
9026	9025	inspection	33565	300	211	280	202	5.8824	2.4786	2.5155	2.3263	Noun	300	1	3.7704	3	141.44	10	0	1	high	high3	2	20	1	2	21	22	23	24
12805	12804	penalty	47060	464	307	449	301	9.098	2.6675	3.66	2.4886	Noun	464	1	3.9593	3	47	7	0	1	high	high3	2	20	1	2	21	22	23	24
9977	9976	library	37121	1170	687	1061	647	22.9412	3.0686	8.1903	2.8376	Noun	1169	1	4.3604	3	42	7	0	1	high	high3	2	20	1	2	21	22	23	24
18905	18904	visitor	71487	446	372	429	363	8.7451	2.6503	4.4349	2.5717	Noun	445	1	3.9421	3	34.5	7	0	1	high	high3	2	20	1	2	21	22	23	24
17272	17271	surgery	64048	1651	768	1514	749	32.3725	3.218	9.1559	2.8859	Noun	1648	1	4.5098	3	104.5	7	0	1	high	high3	2	20	1	2	21	22	23	24
7135	7134	gallery	26540	434	239	385	223	8.5098	2.6385	2.8493	2.3802	Noun	434	1	3.9303	3	118.67	7	0	1	high	high3	2	20	1	2	21	22	23	24
12520	12519	paperwork	46180	531	430	509	415	10.4118	2.7259	5.1264	2.6345	Noun	528	0.99623	4.0177	3	53.13	9	0	1	high	high3	2	20	1	2	21	22	23	24
5954	5953	estimate	22303	243	201	233	192	4.7647	2.3874	2.3963	2.3054	Noun	150	0.62241	3.6792	3	44.57	8	0	1	high	high3	2	20	1	2	21	22	23	24
8766	8765	illusion	32122	421	305	412	301	8.2549	2.6253	3.6361	2.4857	Noun	421	1	3.9171	3	45.29	8	1	1	high	high3	2	20	1	2	21	22	23	24
4377	4376	customer	15883	775	578	727	550	15.1961	2.8899	6.8908	2.7627	Noun	770	0.99741	4.1817	3	60	8	0	1	high	high3	2	20	1	2	21	22	23	24
15182	15181	salary	56214	548	406	535	400	10.7451	2.7396	4.8402	2.6096	Noun	548	1	4.0314	3	50.8	6	0	1	high	high3	2	20	1	2	21	22	23	24
9078	9077	internet	33901	334	210	288	172	6.549	2.525	2.5036	2.3243	Noun	322	0.96988	3.8169	3	75.71	8	1	1	high	high3	2	20	1	2	21	22	23	24
6884	6883	formula	25552	401	184	383	175	7.8627	2.6042	2.1936	2.2672	Noun	402	1	3.8961	3	36.33	7	0	1	high	high3	2	20	1	2	21	22	23	24
8820	8819	impression	32487	946	787	946	787	18.549	2.9763	9.3825	2.8965	Noun	947	1	4.2682	3	98.78	10	0	1	high	high3	2	20	1	2	21	22	23	24
4375	4374	custody	15878	982	603	971	600	19.2549	2.9926	7.1888	2.781	Noun	985	1	4.2844	3	46.17	7	0	1	high	high3	2	20	1	2	21	22	23	24
15619	15618	semester	57738	354	250	352	249	6.9412	2.5502	2.9804	2.3997	Noun	352	0.99435	3.8421	3	100.14	8	0	1	high	high3	2	20	1	2	21	22	23	24
17754	17753	therapist	65877	485	307	470	302	9.5098	2.6866	3.66	2.4886	Noun	482	0.99587	3.9785	3	46.25	9	0	1	high	high3	2	20	1	2	21	22	23	24
4996	4995	direction	18361	1228	979	1208	967	24.0784	3.0896	11.6714	2.9912	Noun	1230	1	4.3814	3	121.25	9	0	1	high	high3	2	20	1	2	21	22	23	24
17288	17287	survival	64121	515	421	463	388	10.098	2.7126	5.0191	2.6253	Noun	515	1	4.0045	3	46.14	8	0	1	high	high3	2	20	1	2	21	22	23	24
9113	9112	invasion	34142	434	237	390	209	8.5098	2.6385	2.8255	2.3766	Noun	433	1	3.9303	3	66.14	8	0	1	high	high3	2	20	1	2	21	22	23	24
18629	18628	vacation	70644	1673	979	1615	969	32.8039	3.2238	11.6714	2.9912	Noun	1672	0.99821	4.5156	3	88.29	8	1	1	high	high3	2	20	1	2	21	22	23	24
17053	17052	studio	63106	1190	566	1071	517	23.3333	3.0759	6.7477	2.7536	Noun	1187	0.99832	4.3677	3	30.8	6	0	1	high	high3	2	20	1	2	21	22	23	24
13692	13691	principal	50225	701	366	470	320	13.7451	2.8463	4.3634	2.5647	Noun	437	0.62607	4.1382	3	48.25	9	0	1	high	high3	2	20	1	2	21	22	23	24
3626	3625	commission	12848	703	435	478	344	13.7843	2.8476	5.186	2.6395	Noun	679	0.96724	4.1394	3	111.44	10	0	1	high	high3	2	20	1	2	21	22	23	24
1801	1800	bodyguard	6947	292	160	263	153	5.7255	2.4669	1.9075	2.2068	Noun	291	0.99658	3.7587	3	19.25	9	0	1	high	high3	2	20	1	2	21	22	23	24
5796	5795	enemy	21550	2474	1229	2328	1193	48.5098	3.3936	14.6519	3.0899	Noun	2472	0.99919	4.6854	3	12	5	1	1	high	high3	2	20	1	2	21	22	23	24
9815	9814	leadership	36647	249	197	232	187	4.8824	2.3979	2.3486	2.2967	Noun	249	1	3.6898	3	32.33	10	1	1	high	high3	2	20	1	2	21	22	23	24
13790	13789	promotion	50579	557	391	535	382	10.9216	2.7466	4.6614	2.5933	Noun	557	1	4.0385	3	112.25	9	0	1	high	high3	2	20	1	2	21	22	23	24
5704	5703	embassy	21148	397	182	233	117	7.7843	2.5999	2.1698	2.2625	Noun	397	1	3.8917	3	12	7	0	1	high	high3	2	20	1	2	21	22	23	24
8538	8537	hospital	31182	6334	2611	5727	2472	124.1961	3.8017	31.1278	3.417	Noun	6328	0.99984	5.0936	3	37.43	8	0	1	high	high3	2	20	1	2	21	22	23	24
13818	13817	proposal	50685	448	324	438	318	8.7843	2.6522	3.8627	2.5119	Noun	447	1	3.9441	3	68.71	8	0	1	high	high3	2	20	1	2	21	22	23	24
7554	7553	governor	27987	1369	401	744	295	26.8431	3.1367	4.7806	2.6042	Noun	1342	0.97956	4.4286	3	42	8	0	1	high	high3	2	20	1	2	21	22	23	24
17688	17687	terminal	65606	390	249	330	211	7.6471	2.5922	2.9685	2.3979	Noun	253	0.64872	3.884	3	66.14	8	0	1	high	high3	2	20	1	2	21	22	23	24
12369	12368	oxygen	45759	708	399	643	373	13.8824	2.8506	4.7568	2.6021	Noun	706	0.99859	4.1425	3	40.8	6	0	1	high	high3	2	20	1	2	21	22	23	24
9867	9866	legacy	36798	256	193	245	188	5.0196	2.4099	2.3009	2.2878	Noun	256	1	3.7018	3	20.4	6	0	1	high	high3	2	20	1	2	21	22	23	24
6012	6011	evidence	22523	4335	1755	4177	1721	85	3.6371	20.9227	3.2445	Noun	4332	1	4.9289	3	38.57	8	0	1	high	high3	2	20	1	2	21	22	23	24
9972	9971	liberty	37109	849	539	502	392	16.6471	2.9294	6.4258	2.7324	Noun	832	0.97998	4.2213	3	38.33	7	0	1	high	high3	2	20	1	2	21	22	23	24
16974	16973	strategy	62847	482	371	461	364	9.451	2.6839	4.423	2.5705	Noun	482	1	3.9758	3	57	8	0	1	high	high3	2	20	1	2	21	22	23	24
8728	8727	idea	31947	18311	6359	18296	6357	359.0392	4.2627	75.8107	3.8035	Noun	18287	1	5.5546	3	3	4	0	1	high	high3	2	20	1	2	21	22	23	24
3713	3712	conclusion	13241	465	404	455	397	9.1176	2.6684	4.8164	2.6075	Noun	464	1	3.9602	3	110	10	0	1	high	high3	2	20	1	2	21	22	23	24
6261	6260	fantasy	23533	828	557	777	527	16.2353	2.9186	6.6404	2.7466	Noun	812	0.99877	4.2104	3	48.17	7	0	1	high	high3	2	20	1	2	21	22	23	24
12897	12896	personnel	47498	835	534	773	501	16.3725	2.9222	6.3662	2.7284	Noun	833	0.9976	4.214	3	42.5	9	0	1	high	high3	2	20	1	2	21	22	23	24
887	886	attorney	3775	2060	930	1592	820	40.3922	3.3141	11.0873	2.9689	Noun	2046	0.99708	4.6059	3	36.86	8	0	1	high	high3	2	20	1	2	21	22	23	24
810	809	assistant	3503	1643	977	1414	861	32.2157	3.2159	11.6476	2.9903	Noun	1095	0.6685	4.5077	3	57.13	9	0	1	high	high3	2	20	1	2	21	22	23	24
10239	10238	loneliness	37824	255	207	225	184	5	2.4082	2.4678	2.3181	Noun	255	1	3.7001	3	66	10	1	1	high	high3	2	20	1	2	21	22	23	24
3264	3263	citizen	11623	680	515	602	472	13.3333	2.8331	6.1397	2.7126	Noun	679	0.99853	4.125	3	28.83	7	0	1	high	high3	2	20	1	2	21	22	23	24
12118	12117	opening	44619	1960	1360	1839	1297	38.4314	3.2925	16.2136	3.1339	Noun	1017	0.51914	4.5843	3	268.83	7	0	1	high	high3	2	20	1	2	21	22	23	24
3929	3928	coroner	14366	458	321	377	276	8.9804	2.6618	3.8269	2.5079	Noun	457	0.99782	3.9536	3	125.67	7	1	1	high	high3	2	20	1	2	21	22	23	24
6027	6026	example	22610	1527	1184	1508	1168	29.9412	3.1841	14.1154	3.0737	Noun	907	0.59281	4.476	3	39.17	7	0	1	high	high3	2	20	1	2	21	22	23	24
13477	13476	position	49340	3676	2191	3613	2171	72.0784	3.5655	26.1206	3.3408	Noun	3602	0.9804	4.8573	3	92.29	8	1	1	high	high3	2	20	1	2	21	22	23	24
899	898	audio	3823	284	188	255	167	5.5686	2.4548	2.2413	2.2765	Noun	145	0.51418	3.7467	3	8.25	5	1	1	high	high3	2	20	1	2	21	22	23	24
10628	10627	marketing	39189	243	156	209	140	4.7647	2.3874	1.8598	2.1959	Noun	235	0.96708	3.6792	3	244.63	9	0	1	high	high3	2	20	1	2	21	22	23	24
12049	12048	officer	44362	5265	2026	3313	1580	103.2353	3.7215	24.1536	3.3069	Noun	5229	0.99543	5.0133	3	73.33	7	1	1	high	high3	2	20	1	2	21	22	23	24
14641	14640	republic	54202	286	165	71	49	5.6078	2.4579	1.9671	2.2201	Noun	285	0.9965	3.7497	3	58.29	8	0	1	high	high3	2	20	1	2	21	22	23	24
9321	9320	journalist	35038	311	185	287	176	6.098	2.4942	2.2055	2.2695	Noun	310	0.99678	3.786	3	41	10	1	1	high	high3	2	20	1	2	21	22	23	24
11537	11536	musician	42280	308	208	294	202	6.0392	2.49	2.4797	2.3201	Noun	308	1	3.7818	3	38.71	8	0	1	high	high3	2	20	1	2	21	22	23	24
2479	2478	cadillac	8931	292	170	11	6	5.7255	2.4669	2.0267	2.233	Noun	146	0.50345	3.7587	3	35.29	8	0	1	high	high3	2	20	1	2	21	22	23	24
16518	16517	specialist	61182	264	220	240	203	5.1765	2.4232	2.6228	2.3444	Noun	260	0.98485	3.7151	3	41.11	10	1	1	high	high3	2	20	1	2	21	22	23	24
5660	5659	election	20919	560	271	530	264	10.9804	2.749	3.2308	2.4346	Noun	559	1	4.0408	3	84.86	8	3	1	high	high3	2	20	1	2	21	22	23	24
5751	5750	employment	21325	272	234	252	219	5.3333	2.4362	2.7897	2.3711	Noun	271	1	3.728	3	45	10	0	1	high	high3	2	20	1	2	21	22	23	24
10902	10901	messenger	40173	411	283	359	267	8.0588	2.6149	3.3739	2.4533	Noun	413	1	3.9067	3	62.88	9	0	1	high	high3	2	20	1	2	21	22	23	24
14407	14406	recorder	52953	252	178	232	169	4.9412	2.4031	2.1221	2.2529	Noun	252	1	3.695	3	99	8	1	1	high	high3	2	20	1	2	21	22	23	24
5520	5519	dynamite	20406	515	279	420	250	10.098	2.7126	3.3262	2.4472	Noun	471	0.91634	4.0045	3	47.86	8	0	1	high	high3	2	20	1	2	21	22	23	24
4596	4595	decency	16578	236	198	224	193	4.6275	2.3747	2.3605	2.2989	Noun	235	0.99576	3.6666	3	49.67	7	0	1	high	high3	2	20	1	2	21	22	23	24
3845	3844	conviction	14065	303	237	295	233	5.9412	2.4829	2.8255	2.3766	Noun	302	1	3.7747	3	157.33	10	1	1	high	high3	2	20	1	2	21	22	23	24
14505	14504	regiment	53427	247	111	211	95	4.8431	2.3945	1.3233	2.0492	Noun	244	0.98785	3.6863	3	72.43	8	0	1	high	high3	2	20	1	2	21	22	23	24
10188	10187	location	37695	1263	823	1213	799	24.7647	3.1017	9.8116	2.9159	Noun	1258	1	4.3936	3	87.43	8	1	1	high	high3	2	20	1	2	21	22	23	24
10833	10832	melody	39895	337	139	174	114	6.6078	2.5289	1.6571	2.1461	Noun	337	0.9941	3.8208	3	30.8	6	0	1	high	high3	2	20	1	2	21	22	23	24
12344	12343	overtime	45657	318	261	306	251	6.2353	2.5038	3.1116	2.4183	Noun	178	0.55975	3.7956	3	75.43	8	0	1	high	high3	2	20	1	2	21	22	23	24
15136	15135	sacrifice	56070	913	647	857	628	17.902	2.9609	7.7134	2.8116	Noun	511	0.56031	4.2528	3	45.38	9	0	1	high	high3	2	20	1	2	21	22	23	24
12629	12628	passenger	46557	549	286	443	267	10.7647	2.7404	3.4096	2.4579	Noun	548	1	4.0322	3	59	9	0	1	high	high3	2	20	1	2	21	22	23	24
8810	8809	importance	32437	390	334	390	334	7.6471	2.5922	3.9819	2.525	Noun	391	1	3.884	3	49.56	10	0	1	high	high3	2	20	1	2	21	22	23	24
7199	7198	garrison	26729	233	67	61	39	4.5686	2.3692	0.79876	1.8325	Noun	178	0.7807	3.661	3	61.29	8	0	1	high	high3	2	20	1	2	21	22	23	24
7475	7474	godfather	27720	278	122	126	65	5.451	2.4456	1.4545	2.0899	Noun	277	0.9964	3.7374	3	39.88	9	0	1	high	high3	2	20	1	2	21	22	23	24
3652	3651	companion	12939	323	247	302	239	6.3333	2.5105	2.9447	2.3945	Noun	324	1	3.8024	3	108	9	0	1	high	high3	2	20	1	2	21	22	23	24
13606	13605	pregnancy	49836	334	220	322	213	6.549	2.525	2.6228	2.3444	Noun	334	1	3.8169	3	51.38	9	0	1	high	high3	2	20	1	2	21	22	23	24
11527	11526	museum	42259	942	459	705	356	18.4706	2.9745	5.4721	2.6628	Noun	942	1	4.2663	3	22.6	6	0	1	high	high3	2	20	1	2	21	22	23	24
8017	8016	happiness	29425	1249	842	1157	799	24.4902	3.0969	10.0381	2.9258	Noun	1243	0.99839	4.3887	3	72.25	9	0	1	high	high3	2	20	1	2	21	22	23	24
13906	13905	publisher	51084	230	147	217	140	4.5098	2.3636	1.7525	2.1703	Noun	230	1	3.6554	3	47.13	9	2	1	high	high3	2	20	1	2	21	22	23	24
9216	9215	janitor	34625	292	179	274	173	5.7255	2.4669	2.134	2.2553	Noun	289	0.98973	3.7587	3	39	7	0	1	high	high3	2	20	1	2	21	22	23	24
6079	6078	exhibit	22795	388	239	288	196	7.6078	2.5899	2.8493	2.3802	Noun	277	0.71762	3.8818	3	16.5	7	0	1	high	high3	2	20	1	2	21	22	23	24
11126	11125	misery	40929	526	381	418	359	10.3137	2.7218	4.5422	2.5821	Noun	523	0.99619	4.0136	3	58.6	6	1	1	high	high3	2	20	1	2	21	22	23	24
5736	5735	emotion	21269	423	341	398	330	8.2941	2.6274	4.0653	2.534	Noun	424	1	3.9192	3	65.5	7	0	1	high	high3	2	20	1	2	21	22	23	24
6134	6133	extension	23083	275	221	254	208	5.3922	2.4409	2.6347	2.3464	Noun	275	1	3.7327	3	89.38	9	0	1	high	high3	2	20	1	2	21	22	23	24
809	808	assistance	3501	558	447	532	429	10.9412	2.7474	5.329	2.6513	Noun	557	1	4.0392	3	47.44	10	0	1	high	high3	2	20	1	2	21	22	23	24
5608	5607	editor	20693	633	330	592	311	12.4118	2.8021	3.9342	2.5198	Noun	626	0.99365	4.0939	3	23.4	6	0	1	high	high3	2	20	1	2	21	22	23	24
6088	6087	existence	22827	596	475	588	473	11.6863	2.776	5.6629	2.6776	Noun	596	1	4.0678	3	57.38	9	0	1	high	high3	2	20	1	2	21	22	23	24
597	596	appetite	2746	456	389	450	384	8.9412	2.6599	4.6376	2.5911	Noun	456	1	3.9518	3	87.29	8	0	1	high	high3	2	20	1	2	21	22	23	24
3533	3532	collection	12552	926	669	892	655	18.1569	2.9671	7.9757	2.8261	Noun	926	1	4.2589	3	149	10	0	1	high	high3	2	20	1	2	21	22	23	24
10852	10851	memory	39948	2477	1514	2387	1483	48.5686	3.3941	18.0496	3.1804	Noun	2466	0.99677	4.6859	3	37	6	0	1	high	high3	2	20	1	2	21	22	23	24
9043	9042	insurance	33681	1955	1025	1852	994	38.3333	3.2914	12.2198	3.0111	Noun	1953	0.99898	4.5832	3	69.13	9	0	1	high	high3	2	20	1	2	21	22	23	24
14674	14673	resident	54363	374	242	285	207	7.3333	2.574	2.8851	2.3856	Noun	252	0.6738	3.8659	3	84	8	0	1	high	high3	2	20	1	2	21	22	23	24
4604	4603	decision	16614	2808	1810	2797	1807	55.0588	3.4486	21.5784	3.2579	Noun	2803	1	4.7404	3	82.86	8	1	1	high	high3	2	20	1	2	21	22	23	24
5739	5738	emperor	21291	690	184	366	117	13.5294	2.8395	2.1936	2.2672	Noun	689	0.99855	4.1313	3	34.67	7	0	1	high	high3	2	20	1	2	21	22	23	24
8913	8912	infection	33109	446	296	433	294	8.7451	2.6503	3.5289	2.4728	Noun	445	1	3.9421	3	121.75	9	1	1	high	high3	2	20	1	2	21	22	23	24
13754	13753	profession	50429	461	380	452	374	9.0392	2.6646	4.5303	2.5809	Noun	461	1	3.9565	3	107.33	10	1	1	high	high3	2	20	1	2	21	22	23	24
4128	4127	creation	15062	310	247	282	234	6.0784	2.4928	2.9447	2.3945	Noun	310	1	3.7846	3	118.57	8	0	1	high	high3	2	20	1	2	21	22	23	24
4790	4789	designer	17584	267	205	240	182	5.2353	2.4281	2.444	2.3139	Noun	267	1	3.72	3	82.14	8	1	1	high	high3	2	20	1	2	21	22	23	24
3718	3717	concussion	13269	229	182	206	170	4.4902	2.3617	2.1698	2.2625	Noun	229	1	3.6536	3	118.33	10	1	1	high	high3	2	20	1	2	21	22	23	24
14743	14742	reunion	54747	450	270	433	263	8.8235	2.6542	3.2189	2.433	Noun	449	0.99778	3.946	3	76.83	7	0	1	high	high3	2	20	1	2	21	22	23	24
3837	3836	convention	14018	629	331	509	265	12.3333	2.7993	3.9461	2.5211	Noun	626	0.99523	4.0912	3	159	10	2	1	high	high3	2	20	1	2	21	22	23	24
8989	8988	innocence	33412	336	247	326	242	6.5882	2.5276	2.9447	2.3945	Noun	336	1	3.8195	3	62	9	0	1	high	high3	2	20	1	2	21	22	23	24
13732	13731	procedure	50335	823	581	809	573	16.1373	2.9159	6.9266	2.7649	Noun	822	1	4.2078	3	44.88	9	0	1	high	high3	2	20	1	2	21	22	23	24
14683	14682	resistance	54386	431	272	289	236	8.451	2.6355	3.2427	2.4362	Noun	431	1	3.9273	3	68.89	10	0	1	high	high3	2	20	1	2	21	22	23	24
1090	1089	balcony	4515	373	267	369	264	7.3137	2.5729	3.1831	2.4281	Noun	374	1	3.8647	3	45.33	7	0	1	high	high3	2	20	1	2	21	22	23	24
5774	5773	encounter	21435	284	251	276	246	5.5686	2.4548	2.9924	2.4014	Noun	187	0.65845	3.7467	3	79.88	9	0	1	high	high3	2	20	1	2	21	22	23	24
7631	7630	gratitude	28234	395	338	376	325	7.7451	2.5977	4.0296	2.5302	Noun	390	0.9949	3.8895	3	49.25	9	0	1	high	high3	2	20	1	2	21	22	23	24
14329	14328	reaction	52475	830	653	803	638	16.2745	2.9196	7.7849	2.8156	Noun	831	1	4.2114	3	125.86	8	0	1	high	high3	2	20	1	2	21	22	23	24
9999	9998	lieutenant	37177	5306	886	758	349	104.0392	3.7248	10.5627	2.9479	Noun	5275	0.99698	5.0167	3	39.78	10	0	1	high	high3	2	20	1	2	21	22	23	24
7301	7300	gentleman	27027	2135	1254	2030	1212	41.8627	3.3296	14.9499	3.0986	Noun	2126	1	4.6214	3	28.38	9	1	1	high	high3	2	20	1	2	21	22	23	24
5879	5878	episode	21998	627	462	446	316	12.2941	2.798	5.5079	2.6656	Noun	624	1	4.0898	3	23.17	7	0	1	high	high3	2	20	1	2	21	22	23	24
17377	17376	sympathy	64529	426	356	400	344	8.3529	2.6304	4.2442	2.5527	Noun	424	1	3.9223	3	25.86	8	0	1	high	high3	2	20	1	2	21	22	23	24
5035	5034	discussion	18617	619	543	608	537	12.1373	2.7924	6.4735	2.7356	Noun	618	1	4.0842	3	101.89	10	0	1	high	high3	2	20	1	2	21	22	23	24
17756	17755	therapy	65879	944	576	878	552	18.5098	2.9754	6.867	2.7612	Noun	941	1	4.2673	3	32.33	7	0	1	high	high3	2	20	1	2	21	22	23	24
1247	1246	bartender	4965	498	319	363	242	9.7647	2.6981	3.8031	2.5051	Noun	337	0.67807	3.9899	3	81.5	9	0	1	high	high3	2	20	1	2	21	22	23	24
303	302	allowance	1659	265	191	256	189	5.1961	2.4249	2.2771	2.2833	Noun	265	0.99624	3.7167	3	39.75	9	0	1	high	high3	2	20	1	2	21	22	23	24
17115	17114	substitute	63429	238	197	233	192	4.6667	2.3784	2.3486	2.2967	Noun	130	0.54622	3.6702	3	46.89	10	0	1	high	high3	2	20	1	2	21	22	23	24
8020	8019	harassment	29439	300	188	287	180	5.8824	2.4786	2.2413	2.2765	Noun	300	1	3.7704	3	48.44	10	0	1	high	high3	2	20	1	2	21	22	23	24
11985	11984	objection	44086	1108	361	263	193	21.7255	3.0449	4.3038	2.5587	Noun	1098	1	4.3368	3	96.75	9	0	1	high	high3	2	20	1	2	21	22	23	24
1193	1192	barbecue	4787	456	272	408	256	8.9412	2.6599	3.2427	2.4362	Noun	366	0.80617	3.9518	3	40.29	8	0	1	high	high3	2	20	1	2	21	22	23	24
592	591	appearance	2714	591	498	585	494	11.5882	2.7723	5.9371	2.6981	Noun	593	1	4.0642	3	46.33	10	0	1	high	high3	2	20	1	2	21	22	23	24
14058	14057	quality	51594	947	736	891	709	18.5686	2.9768	8.7744	2.8675	Noun	947	1	4.2686	3	59.17	7	1	1	high	high3	2	20	1	2	21	22	23	24
9476	9475	kidnapping	35571	617	340	567	320	12.098	2.791	4.0534	2.5328	Noun	561	0.90924	4.0828	3	114.67	10	0	1	high	high3	2	20	1	2	21	22	23	24
10658	10657	martini	39279	405	233	295	190	7.9412	2.6085	2.7778	2.3692	Noun	387	0.95792	3.9004	3	214.17	7	1	1	high	high3	2	20	1	2	21	22	23	24
8972	8971	injury	33373	520	399	514	396	10.1961	2.7168	4.7568	2.6021	Noun	519	1	4.0087	3	30	6	1	1	high	high3	2	20	1	2	21	22	23	24
14392	14391	recipe	52796	388	274	379	270	7.6078	2.5899	3.2666	2.4393	Noun	389	1	3.8818	3	38.6	6	1	1	high	high3	2	20	1	2	21	22	23	24
2344	2343	burial	8579	242	197	229	187	4.7451	2.3856	2.3486	2.2967	Noun	243	1	3.6774	3	62.2	6	0	1	high	high3	2	20	1	2	21	22	23	24
5805	5804	engineer	21603	596	326	485	303	11.6863	2.776	3.8865	2.5145	Noun	562	0.95254	4.0678	3	66.14	8	0	1	high	high3	2	20	1	2	21	22	23	24
12533	12532	paradise	46227	676	420	460	339	13.2549	2.8306	5.0072	2.6243	Noun	653	0.98939	4.1224	3	80.14	8	0	1	high	high3	2	20	1	2	21	22	23	24
4807	4806	destiny	17652	1175	588	987	553	23.0392	3.0704	7.01	2.7701	Noun	1172	0.9983	4.3622	3	212.83	7	0	1	high	high3	2	20	1	2	21	22	23	24
8897	8896	industry	33013	596	385	586	382	11.6863	2.776	4.5899	2.5866	Noun	596	1	4.0678	3	50.14	8	0	1	high	high3	2	20	1	2	21	22	23	24
4049	4048	coverage	14768	318	238	308	235	6.2353	2.5038	2.8374	2.3784	Noun	318	1	3.7956	3	80.43	8	0	1	high	high3	2	20	1	2	21	22	23	24
