num,X,Word,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,Dom_PoS_SUBTLEX,Freq_dom_PoS_SUBTLEX,Percentage_dom_PoS,All_PoS_SUBTLEX,All_freqs_SUBTLEX,Zipfvalue,cmu_sylls
25226,32185,imitates,48,40,42,34,0.941176471,1.69019608,0.476871722,1.612783857,Verb,48,1,Verb,48,2.982030222,3
25232,32215,immigrate,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Verb,5,1,Verb,5,2.069985393,3
25235,32239,immolate,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Verb,4,1,Verb,4,1.990804146,3
25238,32261,immunize,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
25241,32283,impacting,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Verb,5,1,Verb,5,2.069985393,3
25243,32288,impairing,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Verb,5,1,Verb,5,2.069985393,3
25247,32297,impaling,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
25248,32298,impanel,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,3
25249,32299,impaneled,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
25252,32302,imparted,10,10,10,10,0.196078431,1.041392685,0.11921793,1.041392685,Verb,10,1,Verb,10,2.333226827,3
25253,32306,imparting,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,3
25255,32321,impeaching,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,3
25258,32332,impeding,12,12,11,11,0.235294118,1.113943352,0.143061516,1.113943352,Verb,12,1,Verb,12,2.405777494,3
25262,32356,imperil,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Verb,4,1,Verb,4,1.990804146,3
25264,32359,imperils,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
25267,32390,impinges,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
25268,32391,impinging,6,4,6,4,0.117647059,0.84509804,0.047687172,0.698970004,Verb,6,1,Verb,6,2.136932182,3
25269,32402,implanting,9,9,8,8,0.176470588,1,0.107296137,1,Verb,9,1,Verb,9,2.291834142,3
25271,32422,imploded,11,11,11,11,0.215686275,1.079181246,0.131139723,1.079181246,Verb,11,1,Verb,11,2.371015388,3
25272,32424,imploding,8,8,8,8,0.156862745,0.954242509,0.095374344,0.954242509,Verb,8,1,Verb,8,2.246076652,3
25275,32427,imploring,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,3
25277,32432,implying,147,128,143,125,2.882352941,2.170261715,1.525989509,2.11058971,Verb,147,1,Verb,147,3.462095858,3
25279,32451,imposes,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,3
25280,32466,impounding,9,9,8,8,0.176470588,1,0.107296137,1,Verb,9,1,Verb,9,2.291834142,3
25282,32468,impoverish,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
25283,32478,impregnate,22,21,22,21,0.431372549,1.361727836,0.250357654,1.342422681,Verb,22,1,Verb,22,2.653561978,3
25285,32485,impresses,22,21,22,21,0.431372549,1.361727836,0.250357654,1.342422681,Verb,22,1,Verb,22,2.653561978,3
25286,32503,imprison,20,20,19,19,0.392156863,1.322219295,0.238435861,1.322219295,Verb,20,1,Verb,20,2.614053437,3
25287,32507,imprisons,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,3
25292,32539,impugning,7,5,7,5,0.137254902,0.903089987,0.059608965,0.77815125,Verb,7,1,Verb,7,2.194924129,3
25296,32556,imputed,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
25300,32665,inched,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,1
25305,32694,incited,8,8,8,8,0.156862745,0.954242509,0.095374344,0.954242509,Verb,8,1,Verb,8,2.246076652,3
25307,32697,inciting,23,21,20,19,0.450980392,1.380211242,0.250357654,1.342422681,Verb,23,1,Verb,23,2.672045384,3
25311,32805,incubate,5,4,5,4,0.098039216,0.77815125,0.047687172,0.698970004,Verb,4,1,Verb,4,2.069985393,3
25318,32824,incurring,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Verb,6,1,Verb,6,2.136932182,3
25324,32887,indicate,425,365,419,361,8.333333333,2.629409599,4.351454459,2.563481085,Verb,426,1,Verb,426,3.921243741,3
25325,32889,indicates,277,252,270,246,5.431372549,2.444044796,3.004291845,2.403120521,Verb,277,1,Verb,277,3.735878938,3
25327,32900,indicting,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Verb,6,1,Verb,6,2.136932182,3
25332,32984,induces,17,16,15,14,0.333333333,1.255272505,0.190748689,1.230448921,Verb,17,1,Verb,17,2.547106647,3
25333,32985,inducing,16,15,15,15,0.31372549,1.230448921,0.178826896,1.204119983,Verb,16,1,Verb,16,2.522283064,3
25335,32987,inducted,12,11,12,11,0.235294118,1.113943352,0.131139723,1.079181246,Verb,12,1,Verb,12,2.405777494,3
25339,33000,indulges,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Verb,4,1,Verb,4,1.990804146,3
25342,33108,infecting,33,30,32,29,0.647058824,1.531478917,0.357653791,1.491361694,Verb,33,1,Verb,33,2.823313059,3
25346,33127,inferring,7,6,7,6,0.137254902,0.903089987,0.071530758,0.84509804,Verb,7,1,Verb,7,2.194924129,3
25351,33145,infiltrate,85,77,82,75,1.666666667,1.934498451,0.917978064,1.892094603,Verb,84,1,Verb,84,3.226332593,3
25353,33169,inflaming,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
25358,33189,inflicting,24,24,23,23,0.470588235,1.397940009,0.286123033,1.397940009,Verb,24,1,Verb,24,2.689774151,3
25360,33195,influenced,107,98,104,96,2.098039216,2.033423755,1.168335718,1.995635195,Verb,107,1,Verb,107,3.325257898,3
25365,33237,infringes,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
25366,33238,infringing,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Verb,4,1,Verb,4,1.990804146,3
25370,33249,infusing,5,5,3,3,0.098039216,0.77815125,0.059608965,0.77815125,Verb,5,1,Verb,5,2.069985393,3
25375,33284,inhabit,33,31,33,31,0.647058824,1.531478917,0.369575584,1.505149978,Verb,33,1,Verb,33,2.823313059,3
25377,33290,inhabits,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,3
25380,33304,inherit,181,155,175,152,3.549019608,2.260071388,1.847877921,2.193124598,Verb,182,1,Verb,182,3.55190553,3
25382,33312,inherits,19,18,19,18,0.37254902,1.301029996,0.214592275,1.278753601,Verb,20,1,Verb,20,2.592864138,3
25384,33320,inhibits,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Verb,4,1,Verb,4,1.990804146,3
25392,33355,injecting,53,48,49,44,1.039215686,1.73239376,0.572246066,1.69019608,Verb,52,1,Verb,52,3.024227902,3
25396,33371,injuring,13,13,12,12,0.254901961,1.146128036,0.154983309,1.146128036,Verb,13,1,Verb,13,2.437962178,3
25398,33419,innovate,4,3,2,1,0.078431373,0.698970004,0.035765379,0.602059991,Verb,4,1,Verb,4,1.990804146,3
25400,33421,innovates,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
25404,33455,inquired,28,28,28,28,0.549019608,1.462397998,0.333810205,1.462397998,Verb,28,1,Verb,28,2.75423214,3
25405,33457,inquires,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
25407,33479,inscribing,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
25409,33509,inserted,59,52,59,52,1.156862745,1.77815125,0.619933238,1.72427587,Verb,59,1,Verb,59,3.069985393,3
25410,33510,inserting,14,13,12,11,0.274509804,1.176091259,0.154983309,1.146128036,Verb,14,1,Verb,14,2.467925401,3
25414,33541,insisted,417,370,411,364,8.176470588,2.621176282,4.411063424,2.56937391,Verb,416,1,Verb,416,3.913010424,3
25415,33545,insisting,83,78,79,76,1.62745098,1.924279286,0.929899857,1.897627091,Verb,83,1,Verb,83,3.216113428,3
25419,33563,inspected,36,33,36,33,0.705882353,1.568201724,0.39341917,1.531478917,Verb,36,1,Verb,36,2.860035866,3
25425,33588,installing,60,57,53,50,1.176470588,1.785329835,0.679542203,1.763427994,Verb,60,1,Verb,60,3.077163977,3
25428,33607,instigate,10,10,10,10,0.196078431,1.041392685,0.11921793,1.041392685,Verb,10,1,Verb,10,2.333226827,3
25433,33617,instilling,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,3
25438,33638,instructed,238,214,235,213,4.666666667,2.378397901,2.55126371,2.33243846,Verb,238,1,Verb,238,3.670232043,3
25442,33691,insuring,7,7,7,7,0.137254902,0.903089987,0.083452551,0.903089987,Verb,7,1,Verb,7,2.194924129,3
25443,33707,integrate,40,31,40,31,0.784313725,1.612783857,0.369575584,1.505149978,Verb,40,1,Verb,40,2.904617999,3
25444,33709,integrates,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,3
25446,33740,intending,29,28,27,26,0.568627451,1.477121255,0.333810205,1.462397998,Verb,28,1,Verb,28,2.768955397,3
25449,33763,interact,73,64,72,64,1.431372549,1.86923172,0.762994754,1.812913357,Verb,73,1,Verb,73,3.161065862,3
25451,33770,interacts,10,10,10,10,0.196078431,1.041392685,0.11921793,1.041392685,Verb,10,1,Verb,10,2.333226827,3
25452,33773,interbred,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
25453,33774,intercede,25,25,24,24,0.490196078,1.414973348,0.298044826,1.414973348,Verb,24,1,Verb,24,2.70680749,3
25456,33779,intercept,215,153,197,143,4.215686275,2.334453751,1.824034335,2.187520721,Verb,215,1,Verb,215,3.626287893,3
25457,33786,intercepts,17,13,17,13,0.333333333,1.255272505,0.154983309,1.146128036,Verb,17,1,Verb,17,2.547106647,3
25461,33829,interfere,486,415,482,412,9.529411765,2.687528961,4.947544111,2.619093331,Verb,488,1,Verb,488,3.979363103,3
25462,33830,interfered,81,78,81,78,1.588235294,1.913813852,0.929899857,1.897627091,Verb,81,1,Verb,81,3.205647995,3
25463,33833,interferes,40,39,39,38,0.784313725,1.612783857,0.464949928,1.602059991,Verb,39,1,Verb,39,2.904617999,3
25464,33841,interject,23,23,23,23,0.450980392,1.380211242,0.27420124,1.380211242,Verb,23,1,Verb,23,2.672045384,3
25465,33845,interlace,2,2,0,0,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
25469,33921,interpose,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
25470,33922,interpret,125,106,116,101,2.450980392,2.100370545,1.263710062,2.029383778,Verb,125,1,Verb,125,3.392204687,3
25471,33932,interprets,11,10,11,10,0.215686275,1.079181246,0.11921793,1.041392685,Verb,11,1,Verb,11,2.371015388,3
25473,33960,intersect,16,14,16,14,0.31372549,1.230448921,0.166905103,1.176091259,Verb,15,1,Verb,15,2.522283064,3
25474,33965,intersects,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Verb,6,1,Verb,6,2.136932182,3
25475,33975,intertwine,8,6,8,6,0.156862745,0.954242509,0.071530758,0.84509804,Verb,8,1,Verb,8,2.246076652,3
25476,33980,intervene,72,61,70,60,1.411764706,1.86332286,0.727229375,1.792391689,Verb,72,1,Verb,72,3.155157002,3
25477,33981,intervened,41,40,41,40,0.803921569,1.62324929,0.476871722,1.612783857,Verb,41,1,Verb,41,2.915083433,3
25478,33982,intervenes,9,9,9,9,0.176470588,1,0.107296137,1,Verb,9,1,Verb,9,2.291834142,3
25479,33999,interweave,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
25482,34012,intimates,10,9,9,8,0.196078431,1.041392685,0.107296137,1,Verb,11,1,Verb,11,2.333226827,3
25488,34054,intrastate,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
25489,34076,introduce,1771,1335,1704,1303,34.7254902,3.248463718,15.91559371,3.125806458,Verb,1772,1,Verb,1772,4.54029786,3
25491,34086,introspect,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
25493,34093,intruded,15,15,15,15,0.294117647,1.204119983,0.178826896,1.204119983,Verb,15,1,Verb,15,2.495954125,3
25510,34176,invested,202,177,200,176,3.960784314,2.307496038,2.110157368,2.250420002,Verb,202,1,Verb,202,3.59933018,3
25518,34228,invoking,21,20,21,20,0.411764706,1.342422681,0.238435861,1.322219295,Verb,21,1,Verb,21,2.634256823,3
25521,34236,involving,204,187,196,181,4,2.311753861,2.229375298,2.274157849,Verb,205,1,Verb,205,3.603588003,3
25525,34287,irk,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Verb,4,1,Verb,4,2.069985393,1
25527,34290,irks,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,1
25530,34370,irrigate,31,23,22,18,0.607843137,1.505149978,0.27420124,1.380211242,Verb,31,1,Verb,31,2.79698412,3
25532,34379,irritate,48,43,46,43,0.941176471,1.69019608,0.512637101,1.643452676,Verb,48,1,Verb,48,2.982030222,3
25533,34381,irritates,23,21,23,21,0.450980392,1.380211242,0.250357654,1.342422681,Verb,23,1,Verb,23,2.672045384,3
25534,34418,isolate,147,122,123,108,2.882352941,2.170261715,1.454458751,2.089905111,Verb,147,1,Verb,147,3.462095858,3
25535,34420,isolates,7,7,6,6,0.137254902,0.903089987,0.083452551,0.903089987,Verb,7,1,Verb,7,2.194924129,3
25537,34467,itemize,5,5,4,4,0.098039216,0.77815125,0.059608965,0.77815125,Verb,5,1,Verb,5,2.069985393,3
25540,34498,jabbed,8,7,8,7,0.156862745,0.954242509,0.083452551,0.903089987,Verb,8,1,Verb,8,2.246076652,1
25546,34681,jawboning,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
25547,34684,jawed,5,4,5,4,0.098039216,0.77815125,0.047687172,0.698970004,Verb,5,1,Verb,5,2.069985393,1
25551,34718,jeer,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,1
25552,34719,jeered,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Verb,4,1,Verb,4,1.990804146,1
25553,34736,jelled,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,1
25556,34759,jeopardize,147,139,145,138,2.882352941,2.170261715,1.657129232,2.146128036,Verb,147,1,Verb,147,3.462095858,3
25557,34770,jerked,42,41,42,41,0.823529412,1.633468456,0.488793515,1.62324929,Verb,42,1,Verb,42,2.925302598,1
25563,34810,jettison,37,20,28,14,0.725490196,1.579783597,0.238435861,1.322219295,Verb,37,1,Verb,37,2.871617739,3
25564,34811,jettisoned,4,3,4,3,0.078431373,0.698970004,0.035765379,0.602059991,Verb,4,1,Verb,4,1.990804146,3
25572,34872,jilt,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,1
25582,34937,jockeying,9,9,9,9,0.176470588,1,0.107296137,1,Verb,9,1,Verb,9,2.291834142,3
25584,34955,jogged,7,7,7,7,0.137254902,0.903089987,0.083452551,0.903089987,Verb,7,1,Verb,7,2.194924129,1
25588,34986,joked,22,21,21,20,0.431372549,1.361727836,0.250357654,1.342422681,Verb,22,1,Verb,22,2.653561978,1
25593,35028,jostling,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,3
25603,35105,judged,206,157,202,156,4.039215686,2.315970345,1.871721507,2.198657087,Verb,206,1,Verb,206,3.607804488,1
25608,35173,jumped,1078,849,1056,835,21.1372549,3.033021445,10.12160229,2.929418926,Verb,1078,1,Verb,1078,4.324855587,1
25609,35198,junked,3,3,2,2,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,1
25611,35243,justifies,38,36,38,36,0.745098039,1.591064607,0.429184549,1.568201724,Verb,38,1,Verb,38,2.882898749,3
25612,35244,justify,256,224,240,221,5.019607843,2.409933123,2.67048164,2.352182518,Verb,255,1,Verb,255,3.701767265,3
25614,35254,juts,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,1
25615,35259,juxtapose,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,3
25616,35260,juxtaposed,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
25617,35289,kain,2,1,0,0,0.039215686,0.477121255,0.011921793,0.301029996,Verb,2,1,Verb,2,1.768955397,1
25620,35364,kats,2,2,0,0,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,1
25626,35404,keels,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Verb,6,1,Verb,6,2.136932182,1
25634,35500,keyed,39,33,39,33,0.764705882,1.602059991,0.39341917,1.531478917,Verb,39,1,Verb,39,2.893894133,1
25638,35566,kidnaping,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,3
25646,35724,kissed,1454,849,1436,842,28.50980392,3.162862993,10.12160229,2.929418926,Verb,1451,1,Verb,1451,4.454697135,1
25649,35794,knead,9,5,8,5,0.176470588,1,0.059608965,0.77815125,Verb,9,1,Verb,9,2.291834142,1
25652,35804,kneel,272,183,163,128,5.333333333,2.436162647,2.181688126,2.264817823,Verb,272,1,Verb,272,3.727996789,1
25655,35813,knelt,19,19,19,19,0.37254902,1.301029996,0.226514068,1.301029996,Verb,19,1,Verb,19,2.592864138,1
25656,35823,knifed,33,28,31,27,0.647058824,1.531478917,0.333810205,1.462397998,Verb,33,1,Verb,33,2.823313059,1
25660,35853,knocked,1261,982,1203,946,24.7254902,3.101059355,11.70720076,2.992553518,Verb,1262,1,Verb,1262,4.392893497,1
25672,36015,kvetch,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,1
25676,36070,lacerate,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
25679,36086,lacked,65,59,64,58,1.274509804,1.819543936,0.703385789,1.77815125,Verb,65,1,Verb,65,3.111378078,1
25683,36148,lagged,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Verb,4,1,Verb,4,1.990804146,1
25684,36160,lain,29,22,28,21,0.568627451,1.477121255,0.262279447,1.361727836,Verb,27,1,Verb,27,2.768955397,1
25685,36189,lambasted,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
25686,36190,lambasting,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
25688,36214,lamenting,8,7,8,7,0.156862745,0.954242509,0.083452551,0.903089987,Verb,8,1,Verb,8,2.246076652,3
25694,36320,lank,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,1
25695,36345,lapped,8,7,8,7,0.156862745,0.954242509,0.083452551,0.903089987,Verb,8,1,Verb,8,2.246076652,1
25698,36414,lashed,16,15,15,14,0.31372549,1.230448921,0.178826896,1.204119983,Verb,16,1,Verb,16,2.522283064,1
25701,36434,lasts,252,235,247,230,4.941176471,2.403120521,2.801621364,2.372912003,Verb,253,1,Verb,253,3.694954663,1
25707,36502,laughed,545,447,537,442,10.68627451,2.737192643,5.329041488,2.651278014,Verb,544,1,Verb,544,4.029026785,1
25708,36512,launched,192,144,186,140,3.764705882,2.285557309,1.716738197,2.161368002,Verb,192,1,Verb,192,3.577391451,1
25713,36557,lavishing,2,2,1,1,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
25714,36612,lays,150,141,144,137,2.941176471,2.178976947,1.680972818,2.152288344,Verb,150,1,Verb,150,3.470811089,1
25718,36636,leached,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,1
25721,36654,leafed,4,2,4,2,0.078431373,0.698970004,0.023843586,0.477121255,Verb,4,1,Verb,4,1.990804146,1
25723,36675,leaned,87,79,85,78,1.705882353,1.944482672,0.94182165,1.903089987,Verb,87,1,Verb,87,3.236316814,1
25724,36680,leans,55,52,55,52,1.078431373,1.748188027,0.619933238,1.72427587,Verb,55,1,Verb,55,3.040022169,1
25726,36683,leaped,25,21,25,21,0.490196078,1.414973348,0.250357654,1.342422681,Verb,25,1,Verb,25,2.70680749,1
25727,36692,leapt,45,43,45,43,0.882352941,1.662757832,0.512637101,1.643452676,Verb,45,1,Verb,45,2.954591974,1
25728,36694,learn,6047,3414,5767,3322,118.5686275,3.781611782,40.70100143,3.533390708,Verb,6033,1,Verb,6033,5.073445925,1
25729,36701,learns,148,136,144,133,2.901960784,2.173186268,1.621363853,2.136720567,Verb,148,1,Verb,148,3.465020411,1
25730,36702,learnt,162,129,160,129,3.176470588,2.212187604,1.537911302,2.113943352,Verb,162,1,Verb,162,3.504021747,1
25731,36712,leashed,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,1
25734,36731,leavening,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
25740,36838,legislate,16,15,16,15,0.31372549,1.230448921,0.178826896,1.204119983,Verb,16,1,Verb,16,2.522283064,3
25741,36839,legislates,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
25744,36895,lend,595,484,483,411,11.66666667,2.77524626,5.77014783,2.685741739,Verb,592,1,Verb,592,4.067080402,1
25745,36899,lends,24,24,23,23,0.470588235,1.397940009,0.286123033,1.397940009,Verb,24,1,Verb,24,2.689774151,1
25752,37013,leve,6,1,5,1,0.117647059,0.84509804,0.011921793,0.301029996,Verb,6,1,Verb,6,2.136932182,1
25755,37030,leveraging,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
25757,37040,levitate,21,18,21,18,0.411764706,1.342422681,0.214592275,1.278753601,Verb,21,1,Verb,21,2.634256823,3
25760,37048,levying,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
25765,37094,liberate,59,47,51,41,1.156862745,1.77815125,0.560324273,1.681241237,Verb,59,1,Verb,59,3.069985393,3
25767,37144,licked,195,156,191,155,3.823529412,2.292256071,1.859799714,2.195899652,Verb,194,1,Verb,194,3.584090214,1
25777,37275,likening,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
25781,37338,limped,7,7,6,6,0.137254902,0.903089987,0.083452551,0.903089987,Verb,7,1,Verb,7,2.194924129,1
25782,37366,lined,330,292,327,289,6.470588235,2.519827994,3.481163567,2.46686762,Verb,330,1,Verb,330,3.811662136,1
25786,37434,lionize,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
25791,37456,liquefy,10,9,9,9,0.196078431,1.041392685,0.107296137,1,Verb,10,1,Verb,10,2.333226827,3
25792,37461,liquidate,39,31,36,28,0.764705882,1.602059991,0.369575584,1.505149978,Verb,39,1,Verb,39,2.893894133,3
25793,37463,liquidates,2,1,2,1,0.039215686,0.477121255,0.011921793,0.301029996,Verb,2,1,Verb,2,1.768955397,3
25800,37544,litigate,4,4,3,3,0.078431373,0.698970004,0.047687172,0.698970004,Verb,4,1,Verb,4,1.990804146,3
25809,37630,loaned,111,105,108,103,2.176470588,2.049218023,1.251788269,2.025305865,Verb,111,1,Verb,111,3.341052165,1
25811,37639,loathe,106,95,103,93,2.078431373,2.029383778,1.132570339,1.982271233,Verb,106,1,Verb,106,3.32121792,1
25813,37650,lobbed,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Verb,6,1,Verb,6,2.136932182,1
25818,37684,localize,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
25820,37690,located,468,397,455,387,9.176470588,2.671172843,4.732951836,2.599883072,Verb,465,1,Verb,465,3.963006985,3
25824,37741,lodged,100,98,99,97,1.960784314,2.004321374,1.168335718,1.995635195,Verb,101,1,Verb,101,3.296155516,1
25828,37839,longed,66,54,66,54,1.294117647,1.826074803,0.643776824,1.740362689,Verb,66,1,Verb,66,3.117908945,1
25829,37858,longs,50,30,49,29,0.980392157,1.707570176,0.357653791,1.491361694,Verb,54,1,Verb,54,2.999404318,1
25830,37893,loomed,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,1
25832,37915,loosed,12,11,12,11,0.235294118,1.113943352,0.131139723,1.079181246,Verb,12,1,Verb,12,2.405777494,1
25838,37935,lopes,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,1
25840,37937,lopped,12,12,11,11,0.235294118,1.113943352,0.143061516,1.113943352,Verb,12,1,Verb,12,2.405777494,1
25845,37972,lose,8382,4251,8123,4192,164.3529412,3.923399466,50.6795422,3.628593256,Verb,8383,1,Verb,8383,5.215233608,1
25847,37976,losh,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,1
25850,38019,loused,19,18,19,18,0.37254902,1.301029996,0.214592275,1.278753601,Verb,19,1,Verb,19,2.592864138,1
25855,38122,lubricate,8,8,8,8,0.156862745,0.954242509,0.095374344,0.954242509,Verb,8,1,Verb,8,2.246076652,3
25858,38142,lucked,47,42,44,40,0.921568627,1.681241237,0.500715308,1.633468456,Verb,47,1,Verb,47,2.97307538,1
25861,38183,lulled,11,9,10,8,0.215686275,1.079181246,0.107296137,1,Verb,11,1,Verb,11,2.371015388,1
25864,38218,lumped,11,10,11,10,0.215686275,1.079181246,0.11921793,1.041392685,Verb,11,1,Verb,11,2.371015388,1
25866,38234,lunched,4,4,3,3,0.078431373,0.698970004,0.047687172,0.698970004,Verb,4,1,Verb,4,1.990804146,1
25867,38249,lunged,10,8,9,7,0.196078431,1.041392685,0.095374344,0.954242509,Verb,10,1,Verb,10,2.333226827,1
25869,38269,lurched,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,1
25871,38274,lured,74,72,73,71,1.450980392,1.875061263,0.858369099,1.86332286,Verb,74,1,Verb,74,3.166895406,1
